name,sys_utterance,user_utterance,UI3average,UI3average_diff,
1902F7002_026, スポーツをする目的は何ですか？,あなたと一緒に仲良く楽しく運動できる,5.4,0.600000000000001,
1902F7002_027, なるほど、健康的で、ステキですね・・,ありがとうございます,5.2,-0.2,
1902F7002_028, 健康のために、気をつけていることはありますか？,少し歩く練習してます,5.4,0.2,
1902F7002_029, なるほど。,＊,4,-1.4,
1902F7002_030, まだまだ寒いので、体を動かして温まりたいですよね。,頑張ってきます,5.2,1.2,
1902F7002_031, 楽しそうですね！,＊,5,-0.2,
1902F7002_032, 2024年にはオリンピックがパリで開催されるようですね。ご存じですか？,知ってます,5,0,
1902F7002_033, 1924年以来100年ぶりのパリでのオリンピック開催らしいです。,そうですね言ってみたいですけど,4.6,-0.4,
1902F7002_034, オリンピックは今までに見たことはありますか？,テレビでしか見てません,4.2,-0.4,
1902F7002_035, いいですね。テレビ観戦も楽しそうですね！,＊,4.4,0.2,
1902F7002_036, 競技はなにをご覧になりますか？,ももにいい野球ソフトボール,4.8,0.4,
1902F7002_037, 本当ですか！,＊,3.8,-1,
1902F7002_038, パリで開催されるオリンピックを、見にいく予定はありますか？,ちょっとわかりません,3.2,-0.6,
1902F7002_039, なるほど。,＊,3.8,0.6,
1902F7002_040, そうなんですね。,＊,3.6,-0.2,
1902F7002_041, なにかおすすめのスポーツ観戦はありますか？,私はその後か Yahoo 他は好きなのでそっちの方を見ますね楽しいですよ,6,2.4,
1902F7002_042, そのスポーツのおすすめポイントを教えてください＾＾,阪神が私大好きなんで選手の色々選手の応援歌を歌ってみたり相撲はもう楽しみながら見てるっていう感じです,6.4,0.4,
1902F7002_043, 楽しそうですね！,＊,5.2,-1.2,
1902F7002_044, なるほど、面白そうですね，機会があればわたしも見てみたいです！,見てください,5.4,0.2,
1902F7002_045, ありがとうございました・・,＊,4,-1.4,
1902F7002_048, さいきんドラマは見ましたか？,朝のドラマで満腹ですか,5,1,
1902F7002_049, そのドラマはどんな内容なんですか？,大阪の池田にチキンラーメンのスープを最初に作った人のドラマです,5.2,0.2,
1902F7002_050, そのドラマのどういったところが好きなんですか？,色んな事を前向きに考えてその発明するまでのね好きです,6.2,1,
1902F7002_051, なるほど、よくご存じですね・・,＊,4.4,-1.8,
1902F7002_052, 健康番組、とかトーク番組とか見られますか？,あんまり見ません,3.2,-1.2,
1902F7002_053, なるほど、そうなんですね。,＊,4,0.8,
1902F7002_054, ありがとうございました・・,＊,4,0,
1902F7002_056, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,今私あの詩吟やっとりますので主人は何に入るのか知りませんけど次にはまってます,6,2,
1902F7002_057, 具体的に教えてください？,中国から来たからもうをするような事に出して歌うというのはキリンです,5.8,-0.2,
1902F7002_058, もう少し詳しく教えていただいていいですか。,説明するのにちょっと難しいけどえーと例えば日本のあれだよっていう方が完売っていう歌を作ってますそれを歌うという感じなんですけど,6,0.2,
1902F7002_059, 素敵な趣味ですね。,ありがとうございます,5,-1,
1902F7002_060, すごいですね！,＊,5,0,
1902F7002_061, コンサートとかには行きますか？,ちょっと分かりにくかったですかもう一度お願いします,3.2,-1.8,
1902F7002_062, コンサートとかには行きますか？,ちょっと分かりにくかったですけど,2.8,-0.4,
1902F7002_063, がっきは何を演奏するのですか。,演奏スマホで,3.8,1,
1902F7002_064, 具体的には何ですか？,怒ったとか108とかですね,4.8,1,
1902F7002_065, もう少し詳しく教えていただいていいですか。,高さがあるんで一歩の方から10分肩まであるのでそれに合わせて事とか尺八とかあの私はちょっとあの主人様のあの本がかかっているのを持ってるんでそれで音を出していきます,5.6,0.8,
1902F7002_066, すごいですね！,＊,3.8,-1.8,
1902F7002_067, 素敵な趣味ですね。,ありがとうございます,4.6,0.8,
1902F7002_068, ありがとうございました・・,＊,4.2,-0.4,
1902F7002_070, さいきん旅行には行きましたか？,8年ぐらい前に行くって言うか八十八箇所参りしました,6.2,2.2,
1902F7002_071, 具体的には教えてもらえますか？,四国に八十八ヶ所というのはお金だがあるんですそこをホテルなんですけど神社じゃなくてお寺なんですけど市から八十八ヶ所まであるんですそれを1年間かけて行ってきます,6,-0.2,
1902F7002_072, その旅先で何が一番楽しかったですか？,そうですね仲間と四人って言ったから難しい山も付き合って引っ張ったり腰を追加の足をして帰ってからお風呂が入って食事の時が楽しかったです,6.6,0.6,
1902F7002_073, なるほど、それは素晴らしい経験ですね。,＊,5,-1.6,
1902F7002_074, その旅先で美味しい食べ物はたべましたか・・,四国では鰹のたたきとかうどん美味しかったですね,6.2,1.2,
1902F7002_075, それは、美味しそうですね。,＊,5,-1.2,
1902F7002_076, ほかには何か面白いことはありましたか？,友達がパパの作って家から出る時には誰も守ってた靴スリッパのまま出たり出てはいけないのでたりするマット天然の方がするとまた助けてあるとお菓子ですけど一緒に入ってるとは何かそれとも喜んでくれるので,6.4,1.4,
1902F7002_077, そうですか、なかなかですね。,＊,4.6,-1.8,
1902F7002_078, なるほど、それは面白そうですね。,＊,5,0.4,
1902F7002_079, 貴重な体験談をありがとうございました。,＊,4.2,-0.8,
1902F7002_080, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,ちょっとそういうのは分からないです舞台的に教えてください,2.8,-1.4,
1902F7002_083, なるほど。,＊,4,-1.2,
1902F7003_009, 甘いものと、からいものどちらがお好きですか？,甘いものです,5.4,1.4,
1902F7003_010, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,やっぱり年いってるのではどっちが多いんです小豆の入ったのとかおまんじゅうが多いです,5.2,-0.2,
1902F7003_011, 普段はどこでスイーツを買いますか？,スーパーで買います行きつけのスーパーで買ってます,5,-0.2,
1902F7003_012, その中でもおすすめのスイーツはありますか？,どら焼き,6,1,
1902F7003_013, 私の友人はあんこ系が好きだそうです。あずきときなこは、体や肌にいいそうで、よく食べてるそうです・・,そう小豆は体にいいと思ってケーキとかだったらカロリーが多いかなと思いますのでちょっと控えています,5.4,-0.6,
1902F7003_014, なるほど、よくご存じですね・・,いろいろと歳がいくとカロリーとか色々と血糖値とコレステロールのことが気になるのでそのことをやっぱりも考えています体にいい食べ物を取っていますいつも,5.6,0.199999999999999,
1902F7003_015, そうですね、わかります。,＊,4,-1.6,
1902F7003_016, お友達とランチに行ったりしますか？,晴れ時々行きます,5,1,
1902F7003_017, どんなところに行きますか？和食ですか洋食ですか？,和食と洋食っていうより値段が適当な所に行きますまあ1000円か2000円までのところにスパゲッティーの多いですねやっぱり家では食べられないようなのスパゲティ屋さんとかに行きます,5.8,0.8,
1902F7003_018, たくさんおしゃべりをすると、楽しくて、ストレスが発散できるようですね。,そうです女は喋るほうがいいと思います家で一杯行くか決まってますから,6,0.2,
1902F7003_019, 楽しそうですね！,楽しいですお話しするのが好きです,6,0,
1902F7003_020, ありがとうございました・・,＊,3.8,-2.2,
1902F7003_023, 休日は家で過ごすほうが多いですか？外出することが多いですか？,もうあの70階ですのでもう主婦ですのでお勤めしてませんので毎日家にいるんですけれども毎日家にいるようでは刺激がないので出かけることが多いです,5.6,1.6,
1902F7003_024, そうなんですね。,一週間のうちて半分は出かけてると思います,5.4,-0.199999999999999,
1902F7003_025, 最近スポーツはしましたか？,スポーツは苦手なので毎朝ウォーキングをしていますそうですね3店舗ぐらいある,5.4,0,
1902F7003_026, 健康のため、とか、リフレッシュするため、とかですか？,そうですねあのちょっと血圧が高いので有酸素運動のためにあの明日反対の周りを歩いて,5.6,0.199999999999999,
